symbol,side,strategy_id,entry_time,exit_time,entry_price,exit_price,pnl,pnl_pct,reason,bars_held,breakeven_activated,confidence,flip_level,flip_breached_bar,flip_breached_before_exit,flip_timing,would_pass_production,production_min_confidence,run,closed,won,meta_ema_50,meta_ema_200,meta_macd,meta_macd_signal,meta_macd_hist,meta_macd_hist_prev,meta_rsi,meta_atr,meta_trend_strength,meta_cross_strength,meta_rsi_room,meta_flip_level,meta_bb_width,meta_bb_width_percentile,meta_resistance_level,meta_support_level,meta_breakout_level,meta_volume,meta_volume_ma_20,meta_volume_ratio,meta_squeeze_intensity,meta_volume_strength,meta_macd_strength,meta_suggested_take_profit,meta_suggested_stop_loss
SOL/USDT,long,volatility_breakout,2026-04-22 04:00:00,2026-04-22 20:00:00,87.25,86.87,-0.0218,-0.4355,flip_level,4,False,0.547784,87.12,4.0,True,before_exit,True,0.45,A2,True,False,,,,,0.14078908334731685,,,1.4387237084932591,,,,87.12,0.03239381536797925,0.04078213709989795,87.12,83.8,87.12,584800.391,388750.005,1.5043096681117727,0.6601426284004883,0.004309668111772691,0.0978569286904724,90.44000000000001,86.40063814575338
SOL/USDT,long,volatility_breakout,2026-04-27 04:00:00,2026-04-27 08:00:00,87.72,85.591973,-0.1213,-2.4259,stop_loss,1,False,0.835803,86.94,1.0,True,before_exit,True,0.45,A2,True,False,,,,,0.1345556846212632,,,0.9473992294610686,,,,86.94,0.016333193099074494,0.03534444408116642,86.94,85.53,86.94,801807.898,272080.9722,2.9469458724611246,0.8224969990148846,1.0,0.14202638173751278,88.35,86.46630038526946
SOL/USDT,short,volatility_breakout,2026-04-27 12:00:00,2026-04-29 08:00:00,85.26,85.26,0.0,0.0,breakeven,11,True,0.573341,85.53,,False,never,True,0.45,A2,True,False,,,,,-0.07725312033374979,,,1.0294411723414314,,,,85.53,0.017899593832769407,0.034415554427731865,86.94,85.53,85.53,450659.713,299649.35384999996,1.503956898987987,0.8054739448398937,0.003956898987987012,0.07504374451824188,84.12,86.04472058617071
SOL/USDT,long,volatility_breakout,2026-05-04 04:00:00,2026-05-04 08:00:00,85.4,83.584166,-0.1063,-2.1263,stop_loss,1,False,0.836352,84.86,1.0,True,before_exit,True,0.45,A2,True,False,,,,,0.15051699173062819,,,0.8708339361900883,,,,84.86,0.016632045008987413,0.021058312356400304,84.86,82.98,84.86,948697.547,258380.24570000003,3.671710832342474,0.8021289102036921,1.0,0.17284235888778327,86.74,84.42458303190496
SOL/USDT,long,volatility_breakout,2026-05-04 08:00:00,2026-05-04 12:00:00,84.87,84.47,-0.0236,-0.4713,flip_level,1,False,0.720494,84.86,1.0,True,before_exit,True,0.45,A2,True,False,,,,,0.15701890089739143,,,0.907917226462225,,,,84.86,0.016632045008987413,0.020499726933871823,84.86,82.98,84.86,571740.248,280745.63875000004,2.036506250090412,0.8021289102036921,0.5365062500904121,0.1729440705836463,86.74,84.40604138676889
SOL/USDT,short,volatility_breakout,2026-05-28 04:00:00,2026-06-01 04:00:00,80.7,80.74,-0.0025,-0.0496,time_stop,24,False,0.594213,83.7,,False,never,True,0.45,A2,True,False,,,,,-0.2935927780815175,,,1.4016017996460592,,,,83.7,0.03705604751173547,0.04084222854279503,86.52,83.7,83.7,598957.898,365479.87165,1.6388259503757,0.6404306446424136,0.1388259503756999,0.2094694642627152,80.88000000000001,84.40080089982304
SOL/USDT,long,volatility_breakout,2026-06-29 20:00:00,2026-06-30 08:00:00,75.98,73.4,-0.1698,-3.3956,flip_level,3,False,0.599502,73.93,3.0,True,before_exit,True,0.45,A2,True,False,,,,,0.35943961514596623,,,1.9647255740990772,,,,73.93,0.057254500990211454,0.068658577592442,73.93,69.74,73.93,823136.545,476620.30125,1.7270278727977284,0.5765164688781738,0.2270278727977284,0.18294647348436277,78.12000000000002,72.94763721295047
SOL/USDT,long,volatility_breakout,2026-08-08 16:00:00,2026-08-11 12:00:00,76.4,74.664412,-0.1136,-2.2717,stop_loss,17,False,0.631267,74.33,,False,never,True,0.45,A2,True,False,,,,,0.3027871188912563,,,0.8937780713018568,,,,74.33,0.02702007253142705,0.027089971466030895,74.33,72.34,74.33,432143.959,246880.57064999998,1.7504170452224286,0.5892323831018605,0.2504170452224286,0.338772150059828,76.32,73.88311096434907
SOL/USDT,long,volatility_breakout,2026-08-17 16:00:00,2026-08-18 00:00:00,76.11,75.5,-0.0401,-0.8015,flip_level,2,False,0.695404,75.74,2.0,True,before_exit,True,0.45,A2,True,False,,,,,0.07654102075563979,,,0.6839347855651224,,,,75.74,0.013758441135727073,0.01943323815772966,75.74,74.69,75.74,301349.332,151890.1251,1.9839955481082159,0.7880911285414005,0.4839955481082159,0.11191274719620437,76.78999999999999,75.39803260721743
SOL/USDT,long,volatility_breakout,2026-08-18 16:00:00,2026-08-19 12:00:00,77.2,80.056721,0.185,3.7004,take_profit,5,True,0.794727,75.74,,False,never,True,0.45,A2,True,True,,,,,0.15717000298370415,,,0.7260402644171978,,,,75.74,0.016583847424292752,0.018770072319110747,75.74,74.69,75.74,405109.756,171903.16435,2.356616049109977,0.7405061598856546,0.8566160491099768,0.2164756015423836,76.78999999999999,75.37697986779139
EUR/USD,long,volatility_breakout,2024-10-30 12:00:00,2024-11-05 07:00:00,1.0885,1.09205,0.0163,0.3261,time_stop,24,True,0.815743,1.08495,,False,never,True,0.45,A2,True,True,,,,,0.0005058339924713189,,,0.002226393785130667,,,,1.0849499702453613,0.003962064061960879,0.00452816512127044,1.0849499702453613,1.0790499448776245,1.0849499702453613,88521.0,31221.5,2.835257755072626,0.6583147357482904,1.0,0.22719879827621395,1.0908499956130981,1.083836773352796
EUR/USD,long,volatility_breakout,2024-12-05 11:00:00,2024-12-10 03:00:00,1.0576,1.0534,-0.0199,-0.3971,flip_level,17,False,0.772879,1.05395,17.0,True,before_exit,True,0.45,A2,True,False,,,,,0.0005425435732748106,,,0.0033199328652330218,,,,1.0539499521255493,0.005759680363093551,0.008698497241799604,1.0539499521255493,1.047700047492981,1.0539499521255493,94526.0,41297.5,2.2889036866638417,0.7557006829707447,0.7889036866638417,0.16342004350643102,1.0601998567581177,1.0522899856929329
EUR/USD,short,volatility_breakout,2024-12-10 07:00:00,2024-12-13 03:00:00,1.0534,1.0534,0.0,0.0,breakeven,17,True,0.811218,1.0535,19.0,False,after_exit,True,0.45,A2,True,False,,,,,-0.0004960117548110894,,,0.0028599792095531794,,,,1.0535000562667847,0.006445348596727651,0.008296798036950733,1.063349962234497,1.0535000562667847,1.0535000562667847,116411.0,43524.4,2.674614698881547,0.6760151595502775,1.0,0.1734319442443018,1.0436501502990723,1.0549300458715614
EUR/USD,long,volatility_breakout,2024-12-30 07:00:00,2024-12-30 11:00:00,1.0483,1.043129,-0.0247,-0.4933,stop_loss,1,False,0.754502,1.0482,1.0,True,before_exit,True,0.45,A2,True,False,,,,,0.0003580442833657036,,,0.0021152523636881362,,,,1.048200011253357,0.005301407569055551,0.006142872013436701,1.048200011253357,1.0422999858856201,1.048200011253357,31653.0,14106.65,2.2438353542478193,0.7157649346460639,0.7438353542478193,0.1692678800469087,1.0541000366210938,1.047142385071513
EUR/USD,short,volatility_breakout,2024-12-31 11:00:00,2025-01-02 11:00:00,1.03895,1.028582,0.0499,0.998,take_profit,5,True,0.722605,1.0423,16.0,False,after_exit,True,0.45,A2,True,True,,,,,-0.00045263276200298844,,,0.0026337623717590393,,,,1.0422999858856201,0.005802495470806275,0.006026439927007827,1.048200011253357,1.0422999858856201,1.0422999858856201,47861.0,22404.9,2.1361844953559266,0.6888990974798117,0.6361844953559266,0.17185785887763433,1.0363999605178833,1.0436168670714996
EUR/USD,long,volatility_breakout,2025-01-21 11:00:00,2025-01-27 07:00:00,1.04265,1.0523,0.0463,0.9255,time_stop,24,True,0.820545,1.0357,,False,never,True,0.45,A2,True,True,,,,,0.0010254389791449234,,,0.0032595895987134003,,,,1.0356999635696411,0.0041011856709981635,0.005801218354729827,1.0356999635696411,1.029099941253662,1.0356999635696411,65846.0,28035.95,2.348627387336616,0.8059963817377968,0.8486273873366161,0.31459143799872125,1.0422999858856201,1.0340701687702845
EUR/USD,short,volatility_breakout,2025-01-31 07:00:00,2025-02-02 15:00:00,1.0397,1.026239,0.0647,1.2947,take_profit,3,True,0.570096,1.04045,17.0,False,after_exit,True,0.45,A2,True,True,,,,,-0.0005032181118032859,,,0.00331263210909362,,,,1.0404499769210815,0.005805910015244824,0.0075945914550256365,1.04830002784729,1.0404499769210815,1.0404499769210815,50196.0,33251.45,1.5095883036679605,0.7245610965840863,0.009588303667960485,0.15190884324941625,1.032599925994873,1.0421062929756284
EUR/USD,short,volatility_breakout,2025-02-27 11:00:00,2025-03-03 07:00:00,1.0423,1.047972,-0.0272,-0.5442,stop_loss,12,False,0.837978,1.04635,12.0,True,before_exit,True,0.45,A2,True,False,,,,,-0.0007879861470777702,,,0.002919473671738061,,,,1.0463500022888184,0.006285380918851162,0.007369396926593438,1.0516999959945679,1.0463500022888184,1.0463500022888184,138070.0,36164.85,3.8177954560851215,0.7374603586653214,1.0,0.26990692010887546,1.0410000085830688,1.0478097391246874
EUR/USD,short,volatility_breakout,2025-03-26 16:00:00,2025-03-27 04:00:00,1.08015,1.0835,-0.0155,-0.3101,flip_level,3,False,0.744481,1.0827,3.0,True,before_exit,True,0.45,A2,True,False,,,,,-0.00019789302432212546,,,0.002828063931387959,,,,1.0827000141143799,0.006418451215573875,0.0082127805192625,1.0880500078201294,1.0827000141143799,1.0827000141143799,55233.0,25443.9,2.1707757065544198,0.8314547845304217,0.6707757065544198,0.06997473505664471,1.0773500204086304,1.0841140460800738
EUR/USD,long,volatility_breakout,2025-04-02 12:00:00,2025-04-02 16:00:00,1.09135,1.085536,-0.0266,-0.5328,stop_loss,1,False,0.796258,1.0869,,False,never,True,0.45,A2,True,False,,,,,0.0003410161760681522,,,0.0029654690341993106,,,,1.086899995803833,0.006703193709066277,0.006874536576423371,1.086899995803833,1.0827000141143799,1.086899995803833,85228.0,31969.3,2.665932629116058,0.6450440174072022,1.0,0.11499569617331312,1.0910999774932861,1.0854172612867334
EUR/USD,long,volatility_breakout,2025-04-02 20:00:00,2025-04-03 04:00:00,1.0948,1.109418,0.0668,1.3352,take_profit,2,True,0.722837,1.0869,,False,never,True,0.45,A2,True,True,,,,,0.0009269440143580485,,,0.0035817067097779366,,,,1.086899995803833,0.006703193709066277,0.006874536576423371,1.086899995803833,1.0827000141143799,1.086899995803833,65128.0,30534.4,2.13293858729826,0.628914325523332,0.63293858729826,0.258799530354488,1.0910999774932861,1.085109142448944
EUR/USD,long,volatility_breakout,2025-06-11 12:00:00,2025-06-12 08:00:00,1.1493,1.162267,0.0564,1.1282,take_profit,5,True,0.817535,1.14525,,False,never,True,0.45,A2,True,True,,,,,0.0004100333315478795,,,0.0033332984269593643,,,,1.1452499628067017,0.004444082498649036,0.006057916756134231,1.1452499628067017,1.1377500295639038,1.1452499628067017,461410.0,76895.3,6.000496779387037,0.7454187174227238,1.0,0.12301128762776635,1.1527498960494995,1.143583313593222
EUR/USD,short,volatility_breakout,2025-07-14 12:00:00,2025-07-15 00:00:00,1.1721,1.1739,-0.0077,-0.1536,flip_level,3,False,0.621277,1.1737,3.0,True,before_exit,True,0.45,A2,True,False,,,,,-8.682927559461491e-05,,,0.002618841345882258,,,,1.173699975013733,0.005976325045889381,0.006399263459131929,1.1764500141143799,1.173699975013733,1.173699975013733,39245.0,21178.95,1.8530191534518945,0.6402450202379695,0.3530191534518945,0.03315560743347097,1.170949935913086,1.175009395686674
EUR/USD,short,volatility_breakout,2025-07-28 08:00:00,2025-07-30 08:00:00,1.16895,1.155055,0.0594,1.1887,take_profit,12,True,0.632329,1.1753,,False,never,True,0.45,A2,True,True,,,,,-0.001302867926189555,,,0.0032986575881454963,,,,1.1753000020980835,0.005139145704502244,0.006086480841211982,1.180400013923645,1.1753000020980835,1.1753000020980835,45289.0,26723.8,1.6947065911285073,0.622035507942895,0.1947065911285073,0.39496913255613986,1.170199990272522,1.1769493308921561
EUR/USD,short,volatility_breakout,2025-08-11 12:00:00,2025-08-11 16:00:00,1.1634,1.1643,-0.0039,-0.0774,flip_level,1,False,0.700388,1.16395,1.0,True,before_exit,True,0.45,A2,True,False,,,,,-0.0008177302346737707,,,0.0031964855367778867,,,,1.163949966430664,0.0058987329559617874,0.007072642856261353,1.172700047492981,1.163949966430664,1.163949966430664,43576.0,22570.5,1.9306617044372079,0.7717476041390631,0.43066170443720786,0.2558216595273749,1.1551998853683472,1.165548209199053
EUR/USD,short,volatility_breakout,2025-08-21 12:00:00,2025-08-22 08:00:00,1.16225,1.167138,-0.021,-0.4205,stop_loss,5,False,0.829403,1.16545,5.0,True,before_exit,True,0.45,A2,True,False,,,,,-0.0003564232775863901,,,0.0024972414516766478,,,,1.1654499769210815,0.005427834620325467,0.006836315145983322,1.169450044631958,1.1654499769210815,1.1654499769210815,68051.0,18622.4,3.6542550906435256,0.7899690890101972,1.0,0.1427267985428832,1.161449909210205,1.16669859764692
EUR/USD,long,volatility_breakout,2025-09-05 12:00:00,2025-09-05 16:00:00,1.1765,1.17225,-0.0181,-0.3612,flip_level,1,False,0.831233,1.17255,1.0,True,before_exit,True,0.45,A2,True,False,,,,,0.0008712128482145424,,,0.0027569627182010333,,,,1.1725499629974365,0.005009394988452881,0.006975367506375334,1.1725499629974365,1.1636500358581543,1.1725499629974365,139395.0,32731.35,4.258761096013455,0.669160517159757,1.0,0.31600458086100786,1.1814498901367188,1.171171481638336
EUR/USD,short,volatility_breakout,2025-10-02 12:00:00,2025-10-03 08:00:00,1.1744,1.180075,-0.0242,-0.4833,stop_loss,5,False,0.800867,1.17835,5.0,True,before_exit,True,0.45,A2,True,False,,,,,-0.00011292142603878196,,,0.0028137111274344298,,,,1.1783499717712402,0.002407534811154448,0.007340477529807735,1.1829500198364258,1.1783499717712402,1.1783499717712402,68087.0,28480.3,2.3906700420992757,0.8608970514567694,0.8906700420992757,0.040132558363141155,1.1737499237060547,1.1797568273349575
EUR/USD,long,volatility_breakout,2025-11-11 11:00:00,2025-11-11 15:00:00,1.1617,1.16075,-0.0041,-0.0818,flip_level,1,False,0.788948,1.1613,1.0,True,before_exit,True,0.45,A2,True,False,,,,,0.000335785099781129,,,0.0021362496187614095,,,,1.1612999439239502,0.004431440940576184,0.004757006225652972,1.1612999439239502,1.156350016593933,1.1612999439239502,53222.0,21960.1,2.423577306114271,0.6723809573354891,0.9235773061142711,0.15718439307472695,1.1662498712539673,1.1602318191145695
EUR/USD,long,volatility_breakout,2025-11-12 11:00:00,2025-11-12 15:00:00,1.1615,1.16105,-0.0019,-0.0387,flip_level,1,False,0.714689,1.1613,1.0,True,before_exit,True,0.45,A2,True,False,,,,,0.00016700813952778533,,,0.0020632368092946283,,,,1.1612999439239502,0.004632794938888355,0.004682047387969071,1.1612999439239502,1.156350016593933,1.1612999439239502,45714.0,20929.45,2.1841949979574236,0.6574947374696936,0.6841949979574236,0.08094472664283334,1.1662498712539673,1.160268325519303
EUR/USD,long,volatility_breakout,2025-11-25 11:00:00,2025-12-02 15:00:00,1.15745,1.16355,0.0264,0.527,time_stop,24,True,0.813386,1.15635,,False,never,True,0.45,A2,True,True,,,,,0.0005468836893069418,,,0.0023801468826384975,,,,1.156350016593933,0.00415645033694377,0.0049784842745315945,1.156350016593933,1.1511000394821167,1.156350016593933,88011.0,28171.8,3.1240815283368475,0.6446028712706549,1.0,0.22976888245682434,1.1615999937057495,1.1551599431526138
EUR/USD,long,volatility_breakout,2025-12-03 07:00:00,2025-12-04 11:00:00,1.1673,1.16585,-0.0062,-0.1242,flip_level,7,False,0.654094,1.16615,7.0,True,before_exit,True,0.45,A2,True,False,,,,,0.00027237645027375227,,,0.002073894769095498,,,,1.1661499738693237,0.0034334267792786198,0.004612659539057138,1.1661499738693237,1.1559499502182007,1.1661499738693237,36003.0,18969.05,1.8979864568863491,0.6744864897560147,0.39798645688634915,0.13133571400662034,1.1763499975204468,1.165113026484776
EUR/USD,short,volatility_breakout,2025-12-08 11:00:00,2025-12-08 15:00:00,1.16295,1.1644,-0.0062,-0.1247,flip_level,1,False,0.807421,1.1633,1.0,True,before_exit,True,0.45,A2,True,False,,,,,-0.00044507600930053016,,,0.0019289780153671754,,,,1.1633000373840332,0.00407085211436649,0.0043663255433488155,1.1661499738693237,1.1633000373840332,1.1633000373840332,75832.0,28179.4,2.6910438121464613,0.6140539913567052,1.0,0.23073150951168886,1.1604501008987427,1.1642645263917168
EUR/USD,long,volatility_breakout,2025-12-10 15:00:00,2025-12-12 03:00:00,1.1681,1.176824,0.0373,0.7468,take_profit,9,True,0.80351,1.16615,,False,never,True,0.45,A2,True,True,,,,,0.0001874903135598541,,,0.002137121603576946,,,,1.1661499738693237,0.0031458596367872306,0.0041368701723234905,1.1661499738693237,1.1633000373840332,1.1661499738693237,165844.0,54436.8,3.046542045087147,0.7017499195597723,1.0,0.08773029725872761,1.1689999103546143,1.1650814130675353
EUR/USD,long,volatility_breakout,2026-02-09 11:00:00,2026-02-11 07:00:00,1.1932,1.187635,-0.0233,-0.4664,stop_loss,11,False,0.874771,1.18605,,False,never,True,0.45,A2,True,False,,,,,0.001371155621761784,,,0.0027732722399499304,,,,1.1860500574111938,0.005345177495223534,0.005444364895889179,1.1860500574111938,1.179900050163269,1.1860500574111938,78180.0,26918.95,2.904273755105604,0.7530438373918691,1.0,0.494417966620738,1.1922000646591187,1.1846634212912188
EUR/USD,short,volatility_breakout,2026-03-02 03:00:00,2026-03-03 03:00:00,1.17235,1.159813,0.0535,1.0694,take_profit,6,True,0.587829,1.17825,,False,never,True,0.45,A2,True,True,,,,,-0.0006869066149327043,,,0.0029907909247418978,,,,1.1782499551773071,0.004316626052380607,0.004906424878619634,1.1837999820709229,1.1782499551773071,1.1782499551773071,34629.0,22795.15,1.5191389396428625,0.7429642744067524,0.019138939642862507,0.22967389972001592,1.1726999282836914,1.179745350639678
EUR/USD,long,volatility_breakout,2026-04-08 08:00:00,2026-04-14 04:00:00,1.17375,1.18335,0.0409,0.8179,time_stop,24,True,0.677717,1.1666,,False,never,True,0.45,A2,True,True,,,,,0.0017612197197966373,,,0.003544655470922636,,,,1.166599988937378,0.007248160684410919,0.008702758983611732,1.166599988937378,1.1542500257492065,1.166599988937378,48363.0,26089.85,1.8537093927331894,0.5737988219426986,0.35370939273318935,0.4968662636592466,1.1789499521255493,1.1648276612019166
EUR/USD,short,volatility_breakout,2026-04-17 16:00:00,2026-04-20 08:00:00,1.1801,1.1815,-0.0059,-0.1186,flip_level,2,False,0.641187,1.1806,2.0,True,before_exit,True,0.45,A2,True,False,,,,,-0.000612273705729611,,,0.002402988322395371,,,,1.1806000471115112,0.003110328530330547,0.007086373415336556,1.1845500469207764,1.1806000471115112,1.1806000471115112,45293.0,27501.2,1.6469463150698878,0.8311552369430077,0.14694631506988776,0.2547967878259509,1.176650047302246,1.181801541272709
EUR/USD,short,volatility_breakout,2026-04-21 12:00:00,2026-04-27 08:00:00,1.1782,1.1782,0.0,0.0,breakeven,24,True,0.715095,1.1806,,False,never,True,0.45,A2,True,False,,,,,-0.0006228732500548382,,,0.0021856715347172415,,,,1.1806000471115112,0.0039040192431895747,0.0042780328485106465,1.1845500469207764,1.1806000471115112,1.1806000471115112,51255.0,26164.7,1.9589370411279319,0.7880695889008776,0.4589370411279319,0.28498026357625544,1.176650047302246,1.1816928828788698
EUR/USD,short,volatility_breakout,2026-06-17 16:00:00,2026-06-23 04:00:00,1.15345,1.142824,0.0461,0.9212,take_profit,17,True,0.847214,1.1616,,False,never,True,0.45,A2,True,True,,,,,-0.0009944207390141535,,,0.0026954153733136426,,,,1.1615999937057495,0.00427746921450867,0.004401350123022967,1.1661499738693237,1.1615999937057495,1.1615999937057495,133460.0,25269.4,5.281486699328041,0.7093708887804471,1.0,0.36893042492061245,1.1570500135421753,1.1629477013924063
EUR/USD,short,volatility_breakout,2026-07-08 08:00:00,2026-07-08 12:00:00,1.143,1.1459,-0.0127,-0.2537,flip_level,1,False,0.781636,1.14415,1.0,True,before_exit,True,0.45,A2,True,False,,,,,-0.0003515047150047859,,,0.0020479460873984658,,,,1.1441500186920166,0.004264467490109678,0.004681474709406549,1.1470999717712402,1.1441500186920166,1.1441500186920166,50965.0,21962.55,2.32054110292293,0.7537752237831514,0.8205411029229301,0.17163767990167514,1.141200065612793,1.1451739917357158
EUR/USD,short,volatility_breakout,2026-07-08 12:00:00,2026-07-08 16:00:00,1.1427,1.1452,-0.0109,-0.2188,flip_level,1,False,0.832116,1.14415,1.0,True,before_exit,True,0.45,A2,True,False,,,,,-0.0004319325474335269,,,0.002065951654912345,,,,1.1441500186920166,0.004264467490109678,0.004681474709406549,1.1472500562667847,1.1441500186920166,1.1441500186920166,59468.0,18959.95,3.1365061616723673,0.7537752237831514,1.0,0.20907195306651696,1.1410499811172485,1.1451829945194727
EUR/USD,long,volatility_breakout,2026-07-29 16:00:00,2026-07-31 16:00:00,1.14695,1.156398,0.0412,0.8238,take_profit,12,True,0.777547,1.14285,,False,never,True,0.45,A2,True,True,,,,,0.0005878691369780675,,,0.0023361086012092555,,,,1.1428500413894653,0.00417798748659305,0.004329541172985949,1.1428500413894653,1.1389000415802002,1.1428500413894653,107534.0,23709.15,4.535548511861454,0.44900067424675527,1.0,0.2516446096186474,1.1468000411987305,1.1416819870888606
EUR/USD,short,volatility_breakout,2026-08-27 08:00:00,2026-08-28 08:00:00,1.16485,1.16485,0.0,0.0,breakeven,6,True,0.63344,1.16605,,False,never,True,0.45,A2,True,False,,,,,-0.00043457882696305644,,,0.0013701484318302077,,,,1.1660499572753906,0.002933954384631618,0.0033747077785801637,1.1689499616622925,1.1660499572753906,1.1660499572753906,28592.0,18026.85,1.5860785439497196,0.8217170832668947,0.08607854394971959,0.3171764583071906,1.1631499528884888,1.1667350314913056
GBP/USD,long,volatility_breakout,2024-11-27 11:00:00,2024-12-04 15:00:00,1.2676,1.2701,0.0099,0.1972,time_stop,24,False,0.833589,1.2613,,False,never,True,0.45,A2,True,True,,,,,0.0014484081243900614,,,0.003889473413679745,,,,1.261299967765808,0.007480407807547753,0.008407634494880006,1.261299967765808,1.250599980354309,1.261299967765808,50761.0,17994.7,2.8208861498107773,0.638649480352633,1.0,0.3723918305485355,1.2719999551773071,1.2593552310589682
GBP/USD,long,volatility_breakout,2024-12-05 11:00:00,2024-12-08 19:00:00,1.2756,1.2723,-0.0129,-0.2587,flip_level,9,False,0.703358,1.2734,9.0,True,before_exit,True,0.45,A2,True,False,,,,,0.0005774613968415289,,,0.003594679893628657,,,,1.2733999490737915,0.0072934651601561495,0.007648973290702626,1.2733999490737915,1.2630000114440918,1.2733999490737915,36824.0,17544.4,2.0989033537767035,0.6476799803624119,0.5989033537767035,0.16064334347685386,1.2837998867034912,1.2716026091269772
GBP/USD,short,volatility_breakout,2024-12-12 11:00:00,2024-12-16 11:00:00,1.2689,1.2689,0.0,0.0,breakeven,13,True,0.826287,1.2717,,False,never,True,0.45,A2,True,False,,,,,-0.000682362845867495,,,0.0033146747036177163,,,,1.2717000246047974,0.005057846987124161,0.005538538050181389,1.2799999713897705,1.2717000246047974,1.2717000246047974,77299.0,26197.2,2.9506588490373016,0.727039344480235,1.0,0.2058611800194896,1.2634000778198242,1.2733573619566063
GBP/USD,long,volatility_breakout,2025-02-20 15:00:00,2025-02-24 07:00:00,1.2668,1.262,-0.0189,-0.3789,flip_level,11,False,0.657451,1.263,11.0,True,before_exit,True,0.45,A2,True,False,,,,,6.0926792424679035e-06,,,0.0030466425430117163,,,,1.2630000114440918,0.004231482788792392,0.005942781846342262,1.2630000114440918,1.2562999725341797,1.2630000114440918,21359.0,11297.55,1.8905868971591187,0.7975204585651104,0.39058689715911865,0.00199980114386674,1.269700050354004,1.261476690172586
GBP/USD,long,volatility_breakout,2025-02-26 11:00:00,2025-02-26 19:00:00,1.2695,1.2656,-0.0154,-0.3072,flip_level,2,False,0.782933,1.2678,2.0,True,before_exit,True,0.45,A2,True,False,,,,,0.00010242828490541643,,,0.003079982104851067,,,,1.267799973487854,0.005475288907549563,0.00561443707036134,1.267799973487854,1.2624000310897827,1.267799973487854,32146.0,13241.1,2.427743918556615,0.7300421546422595,0.9277439185566152,0.033256129879484925,1.2731999158859253,1.2662599824354284
GBP/USD,short,volatility_breakout,2025-03-21 12:00:00,2025-03-24 04:00:00,1.2892,1.295247,-0.0235,-0.469,stop_loss,5,False,0.854892,1.295,24.0,False,after_exit,True,0.45,A2,True,False,,,,,-0.000998168022955602,,,0.002948160692399782,,,,1.2949999570846558,0.004825639343937551,0.005259333832008131,1.2999999523162842,1.2949999570846558,1.2949999570846558,35759.0,14414.25,2.4808089217267635,0.7945205999020379,0.9808089217267635,0.3385731400356947,1.2899999618530273,1.2964740374308557
GBP/USD,short,volatility_breakout,2025-03-26 12:00:00,2025-03-26 20:00:00,1.2885,1.291,-0.0097,-0.194,flip_level,2,False,0.823657,1.2895,2.0,True,before_exit,True,0.45,A2,True,False,,,,,-0.00028549993244707966,,,0.0028450476400349164,,,,1.2894999980926514,0.004860795170072242,0.004881267023875373,1.2965999841690063,1.2894999980926514,1.2894999980926514,40722.0,14843.95,2.7433398792100485,0.7930236380386985,1.0,0.10034978972920672,1.2824000120162964,1.2909225219126688
GBP/USD,long,volatility_breakout,2025-04-28 12:00:00,2025-04-30 08:00:00,1.3395,1.331559,-0.0296,-0.5928,stop_loss,11,False,0.833059,1.3351,11.0,True,before_exit,True,0.45,A2,True,False,,,,,0.00046858787509001924,,,0.003883692209336905,,,,1.3351000547409058,0.006398404975444387,0.006611797273379566,1.3351000547409058,1.3277000188827515,1.3351000547409058,36199.0,13247.05,2.7326083920570996,0.8248055158895596,1.0,0.12065525531695653,1.34250009059906,1.3331582086362372
GBP/USD,long,volatility_breakout,2025-05-06 08:00:00,2025-05-07 12:00:00,1.3373,1.329739,-0.0283,-0.5654,stop_loss,7,False,0.819759,1.3334,7.0,True,before_exit,True,0.45,A2,True,False,,,,,0.000860063099750559,,,0.0037094722191082304,,,,1.333400011062622,0.0045034236367315645,0.00828782845818959,1.333400011062622,1.3281999826431274,1.333400011062622,27236.0,11635.9,2.340687011748124,0.8740464487813262,0.8406870117481242,0.23185592152980758,1.3386000394821167,1.3315452749530678
GBP/USD,long,volatility_breakout,2025-05-19 08:00:00,2025-05-23 08:00:00,1.3384,1.352816,0.0539,1.0771,take_profit,24,True,0.711321,1.3325,,False,never,True,0.45,A2,True,True,,,,,0.0008547597119675279,,,0.0036581974763009524,,,,1.3324999809265137,0.006584467997701844,0.00692164269256758,1.3324999809265137,1.325600028038025,1.3324999809265137,23803.0,11227.75,2.1200151410567565,0.6063425420039235,0.6200151410567565,0.2336559787996553,1.3393999338150024,1.3306708821883633
GBP/USD,long,volatility_breakout,2025-06-02 08:00:00,2025-06-03 04:00:00,1.3537,1.3504,-0.0122,-0.2438,flip_level,5,False,0.592985,1.3512,5.0,True,before_exit,True,0.45,A2,True,False,,,,,0.0006534700140856526,,,0.003436795966776808,,,,1.351199984550476,0.005376045520303825,0.007917877112071325,1.351199984550476,1.3449000120162964,1.351199984550476,19532.0,12081.65,1.6166665976915404,0.6764878104887566,0.11666659769154042,0.19013931010239984,1.3574999570846558,1.3494815865670877
GBP/USD,short,volatility_breakout,2025-06-10 04:00:00,2025-06-11 08:00:00,1.3474,1.354298,-0.0256,-0.512,stop_loss,7,False,0.825778,1.3508,7.0,True,before_exit,True,0.45,A2,True,False,,,,,-0.0007256528546862514,,,0.0034144046534704733,,,,1.3508000373840332,0.004653688094585999,0.0063554303294988315,1.3560999631881714,1.3508000373840332,1.3508000373840332,35694.0,13342.65,2.6751807174736655,0.7194955363058781,1.0,0.21252690537095023,1.345500111579895,1.3525072397107685
